12407,哲学,2015-06-21 20:39:23.42245,2015-06-21 20:39:23.42245,zhe2 xue2\n
12409,哲理,2015-06-21 20:39:23.42245,2015-06-21 20:39:23.42245,zhe2 li3\n
12411,音素,2015-06-21 20:39:27.63141,2015-06-21 20:39:27.63141,yin1 su4\n
12412,打电话,2015-06-21 20:39:27.63141,2015-06-21 20:39:27.63141,da3 dian4 hua4\n
13443,辉映,2015-06-21 22:05:32.472049,2015-06-21 22:05:32.472049,hui1 ying4\n
1914,晖映,2015-06-21 22:05:32.472049,2015-06-21 22:05:32.472049,hui1 ying4\n
2470,船,2015-06-21 16:04:32.819246,2015-06-21 16:04:32.819246,chuan2\n
2426,衬衫,2015-06-21 22:06:00.663515,2015-06-21 22:06:00.663515,chen4 shan1\n
2614,屁股,2015-06-21 16:07:13.123653,2015-06-21 16:07:13.123653,pi4 gu3\n
73903,照,2015-06-21 21:23:09.582053,2015-06-21 21:23:09.582053,zhao4\n
73898,辉映,2015-06-21 21:23:09.582053,2015-06-21 21:23:09.582053,hui1 ying4\n
76732,杲,2015-06-21 22:05:32.472049,2015-06-21 22:05:32.472049,gao3\n
68308,映,2015-06-21 19:57:42.355429,2015-06-21 19:57:42.355429,ying4\n
73902,映,2015-06-21 21:23:09.582053,2015-06-21 21:23:09.582053,ying4\n
59842,殒,2015-06-21 17:48:21.80289,2015-06-21 17:48:21.80289,yun3\n
82250,船只,2015-06-21 23:29:26.131966,2015-06-21 23:29:26.131966,chuan2 zhi3\n
56946,船只,2015-06-21 17:04:06.382902,2015-06-21 17:04:06.382902,chuan2 zhi3\n
76748,船,2015-06-21 22:05:50.931326,2015-06-21 22:05:50.931326,chuan2\n
76750,船方,2015-06-21 22:05:50.931326,2015-06-21 22:05:50.931326,chuan2 fang1\n
63468,殒,2015-06-21 18:43:12.619536,2015-06-21 18:43:12.619536,yun3\n
8186,射,2015-06-21 18:18:34.355097,2015-06-21 18:18:34.355097,she4\n
10129,震动,2015-06-21 22:02:19.907303,2015-06-21 22:02:19.907303,zhen4 dong4\n
10128,震,2015-06-21 22:02:19.907303,2015-06-21 22:02:19.907303,zhen4\n
12459,贪婪地吃,2015-06-21 20:41:10.100445,2015-06-21 20:41:10.100445,tan1 lan2 di4 chi1\n
12460,鸽子,2015-06-21 20:41:19.072944,2015-06-21 20:41:19.072944,ge1 zi3\n
12461,鸽,2015-06-21 20:41:19.072944,2015-06-21 20:41:19.072944,ge1\n
6393,厌恨,2015-06-21 18:52:00.843907,2015-06-21 18:52:00.843907,yan4 hen4\n
14480,打战,2015-06-21 22:06:03.288829,2015-06-21 22:06:03.288829,da3 zhan4\n
14481,冷战,2015-06-21 22:06:03.288829,2015-06-21 22:06:03.288829,leng3 zhan4\n
14482,休克,2015-06-21 22:06:15.498736,2015-06-21 22:06:15.498736,xiu1 ke4\n
14483,惊恐,2015-06-21 22:06:15.498736,2015-06-21 22:06:15.498736,jing1 kong3\n
14484,浓密的,2015-06-21 22:06:15.498736,2015-06-21 22:06:15.498736,nong2 mi4 de5\n
14485,鞋,2015-06-21 22:06:26.231967,2015-06-21 22:06:26.231967,xie2\n
14486,舄,2015-06-21 22:06:26.231967,2015-06-21 22:06:26.231967,xi4\n
14487,穿鞋,2015-06-21 22:06:26.231967,2015-06-21 22:06:26.231967,chuan1 xie2\n
8439,履,2015-06-21 22:06:26.231967,2015-06-21 22:06:26.231967,lv3\n
14488,毙,2015-06-21 22:06:31.234399,2015-06-21 22:06:31.234399,bi4\n
14404,颤动,2015-06-21 22:02:19.907303,2015-06-21 22:02:19.907303,zhan4 dong4\n
11889,一,2015-06-21 20:20:41.957106,2015-06-21 20:20:41.957106,yi1\n
11887,一旦,2015-06-21 20:20:35.417032,2015-06-21 20:20:35.417032,yi1 dan4\n
11888,一度,2015-06-21 20:20:35.417032,2015-06-21 20:20:35.417032,yi1 du4\n
11890,之一,2015-06-21 20:20:41.957106,2015-06-21 20:20:41.957106,zhi1 yi1\n
11891,壹,2015-06-21 20:20:41.957106,2015-06-21 20:20:41.957106,yi1\n
11892,洋葱,2015-06-21 20:20:45.35555,2015-06-21 20:20:45.35555,yang2 cong1\n
11893,葱,2015-06-21 20:20:45.35555,2015-06-21 20:20:45.35555,cong1\n
1473,震惊,2015-06-21 22:06:15.498736,2015-06-21 22:06:15.498736,zhen4 jing1\n
1957,打,2015-06-21 17:35:04.482799,2015-06-21 17:35:04.482799,da3\n
2619,最下面的,2015-06-21 16:07:13.123653,2015-06-21 16:07:13.123653,zui4 xia4 mian4 de5\n
2620,弹跳,2015-06-21 16:07:21.236249,2015-06-21 16:07:21.236249,dan4 tiao4\n
76768,颤动,2015-06-21 22:06:03.288829,2015-06-21 22:06:03.288829,zhan4 dong4\n
81381,颤动,2015-06-21 23:15:54.415262,2015-06-21 23:15:54.415262,zhan4 dong4\n
76778,震动,2015-06-21 22:06:15.498736,2015-06-21 22:06:15.498736,zhen4 dong4\n
65827,震动,2015-06-21 19:19:43.34726,2015-06-21 19:19:43.34726,zhen4 dong4\n
65830,震动,2015-06-21 19:19:43.34726,2015-06-21 19:19:43.34726,zhen4 dong4\n
76779,震,2015-06-21 22:06:15.498736,2015-06-21 22:06:15.498736,zhen4\n
65826,震,2015-06-21 19:19:43.34726,2015-06-21 19:19:43.34726,zhen4\n
65829,震,2015-06-21 19:19:43.34726,2015-06-21 19:19:43.34726,zhen4\n
76783,厌恨,2015-06-21 22:06:15.498736,2015-06-21 22:06:15.498736,yan4 hen4\n
76790,履,2015-06-21 22:06:26.231967,2015-06-21 22:06:26.231967,lv3\n
76792,射,2015-06-21 22:06:31.234399,2015-06-21 22:06:31.234399,she4\n
65767,打,2015-06-21 19:18:36.197082,2015-06-21 19:18:36.197082,da3\n
52336,打,2015-06-21 15:54:36.592753,2015-06-21 15:54:36.592753,da3\n
53320,打,2015-06-21 16:09:22.703951,2015-06-21 16:09:22.703951,da3\n
6342,发射,2015-06-21 17:27:44.59441,2015-06-21 17:27:44.59441,fa1 she4\n
4106,垆,2015-06-21 22:06:47.28893,2015-06-21 22:06:47.28893,lu2\n
1805,光,2015-06-21 15:51:43.316095,2015-06-21 15:51:43.316095,guang1\n
2229,绷,2015-06-21 16:00:21.535386,2015-06-21 16:00:21.535386,beng1\n
55088,垆,2015-06-21 16:36:02.091753,2015-06-21 16:36:02.091753,lu2\n
66890,光,2015-06-21 19:36:00.568772,2015-06-21 19:36:00.568772,guang1\n
77633,光,2015-06-21 22:18:54.786603,2015-06-21 22:18:54.786603,guang1\n
68108,光,2015-06-21 19:54:29.109307,2015-06-21 19:54:29.109307,guang1\n
58519,发射,2015-06-21 17:27:44.59441,2015-06-21 17:27:44.59441,fa1 she4\n
50022,才,2015-06-21 15:18:42.439804,2015-06-21 15:18:42.439804,cai2\n
61856,发射,2015-06-21 18:18:34.355097,2015-06-21 18:18:34.355097,fa1 she4\n
66420,发射,2015-06-21 19:28:53.808009,2015-06-21 19:28:53.808009,fa1 she4\n
66425,发射,2015-06-21 19:28:53.808009,2015-06-21 19:28:53.808009,fa1 she4\n
3765,追求,2015-06-21 17:02:47.743183,2015-06-21 17:02:47.743183,zhui1 qiu2\n
12591,论坛,2015-06-21 20:45:28.773182,2015-06-21 20:45:28.773182,lun4 tan2\n
13148,洌,2015-06-21 21:08:34.634399,2015-06-21 21:08:34.634399,lie4\n
13149,紫色,2015-06-21 21:08:51.489136,2015-06-21 21:08:51.489136,zi3 se4\n
7143,忍,2015-06-21 17:48:34.157958,2015-06-21 17:48:34.157958,ren3\n
11897,乃,2015-06-21 20:20:48.751523,2015-06-21 20:20:48.751523,nai3\n
334,剧,2015-06-21 20:45:34.546896,2015-06-21 20:45:34.546896,ju4\n
837,宗,2015-06-21 15:33:27.879198,2015-06-21 15:33:27.879198,zong1\n
2791,简要,2015-06-21 16:10:36.204691,2015-06-21 16:10:36.204691,jian3 yao4\n
3353,车,2015-06-21 19:44:00.705354,2015-06-21 19:44:00.705354,che1\n
72962,囊,2015-06-21 21:09:03.045149,2015-06-21 21:09:03.045149,nang2\n
68450,宗,2015-06-21 19:59:36.067497,2015-06-21 19:59:36.067497,zong1\n
72958,宗,2015-06-21 21:08:55.688164,2015-06-21 21:08:55.688164,zong1\n
55111,瀹,2015-06-21 16:36:06.277177,2015-06-21 16:36:06.277177,yue4\n
75837,宗,2015-06-21 21:52:12.898332,2015-06-21 21:52:12.898332,zong1\n
72947,瀹,2015-06-21 21:08:34.634399,2015-06-21 21:08:34.634399,yue4\n
80461,乃,2015-06-21 23:01:47.245953,2015-06-21 23:01:47.245953,nai3\n
80482,乃,2015-06-21 23:02:13.998391,2015-06-21 23:02:13.998391,nai3\n
81601,车,2015-06-21 23:19:04.379079,2015-06-21 23:19:04.379079,che1\n
4937,继续,2015-06-21 17:48:34.157958,2015-06-21 17:48:34.157958,ji4 xu4\n
12158,短裤,2015-06-21 22:07:10.719986,2015-06-21 22:07:10.719986,duan3 ku4\n
10802,轾,2015-06-21 19:42:53.248717,2015-06-21 19:42:53.248717,zhi4\n
14414,俴,2015-06-21 22:07:10.719986,2015-06-21 22:07:10.719986,jian4\n
14510,酥脆,2015-06-21 22:07:10.719986,2015-06-21 22:07:10.719986,su1 cui4\n
2795,短,2015-06-21 22:07:10.719986,2015-06-21 22:07:10.719986,duan3\n
14511,傥,2015-06-21 22:07:10.719986,2015-06-21 22:07:10.719986,tang3\n
11498,局促,2015-06-21 20:07:12.797747,2015-06-21 20:07:12.797747,ju2 cu4\n
76848,局促,2015-06-21 22:07:10.719986,2015-06-21 22:07:10.719986,ju2 cu4\n
76851,短,2015-06-21 22:07:10.719986,2015-06-21 22:07:10.719986,duan3\n
53403,短,2015-06-21 16:10:36.204691,2015-06-21 16:10:36.204691,duan3\n
66283,短,2015-06-21 19:26:33.80296,2015-06-21 19:26:33.80296,duan3\n
70260,短,2015-06-21 20:27:47.377811,2015-06-21 20:27:47.377811,duan3\n
61376,短,2015-06-21 18:11:28.313525,2015-06-21 18:11:28.313525,duan3\n
66274,短,2015-06-21 19:26:33.80296,2015-06-21 19:26:33.80296,duan3\n
70413,短裤,2015-06-21 20:30:13.906688,2015-06-21 20:30:13.906688,duan3 ku4\n
76854,轾,2015-06-21 22:07:10.719986,2015-06-21 22:07:10.719986,zhi4\n
4382,汇总,2015-06-21 20:49:40.042357,2015-06-21 20:49:40.042357,hui4 zong3\n
12834,推行,2015-06-21 20:54:22.026819,2015-06-21 20:54:22.026819,tui1 xing2\n
15618,导师,2015-06-21 23:19:21.324639,2015-06-21 23:19:21.324639,dao3 shi1\n
9969,傅,2015-06-21 23:19:21.324639,2015-06-21 23:19:21.324639,fu4\n
16084,绞,2015-06-21 23:19:37.624028,2015-06-21 23:19:37.624028,jiao3\n
13156,奉行,2015-06-21 21:09:08.824529,2015-06-21 21:09:08.824529,feng4 xing2\n
13157,追寻,2015-06-21 21:09:08.824529,2015-06-21 21:09:08.824529,zhui1 xun2\n
13158,探求,2015-06-21 21:09:08.824529,2015-06-21 21:09:08.824529,tan4 qiu2\n
1516,图,2015-06-21 21:51:42.936333,2015-06-21 21:51:42.936333,tu2\n
2142,弯子,2015-06-21 17:09:25.533383,2015-06-21 17:09:25.533383,wan1 zi3\n
3762,迹,2015-06-21 16:29:19.201969,2015-06-21 16:29:19.201969,ji1\n
54658,追求,2015-06-21 16:29:19.201969,2015-06-21 16:29:19.201969,zhui1 qiu2\n
76104,追求,2015-06-21 21:56:19.652389,2015-06-21 21:56:19.652389,zhui1 qiu2\n
76118,图,2015-06-21 21:56:19.652389,2015-06-21 21:56:19.652389,tu2\n
54654,追逐,2015-06-21 16:29:19.201969,2015-06-21 16:29:19.201969,zhui1 zhu2\n
72977,追逐,2015-06-21 21:09:08.824529,2015-06-21 21:09:08.824529,zhui1 zhu2\n
76124,追逐,2015-06-21 21:56:19.652389,2015-06-21 21:56:19.652389,zhui1 zhu2\n
80213,导师,2015-06-21 22:57:54.193709,2015-06-21 22:57:54.193709,dao3 shi1\n
80204,傅,2015-06-21 22:57:43.658305,2015-06-21 22:57:43.658305,fu4\n
80214,傅,2015-06-21 22:57:54.193709,2015-06-21 22:57:54.193709,fu4\n
5632,殆,2015-06-21 20:20:48.751523,2015-06-21 20:20:48.751523,dai4\n
10394,放置者,2015-06-21 21:09:30.625181,2015-06-21 21:09:30.625181,fang4 zhi4 zhe3\n
5506,涡状形,2015-06-21 23:19:37.624028,2015-06-21 23:19:37.624028,wo1 zhuang4 xing2\n
32,干,2015-06-21 17:38:54.560256,2015-06-21 17:38:54.560256,gan1\n
14522,肩胛,2015-06-21 22:07:58.875438,2015-06-21 22:07:58.875438,jian1 jia3\n
14523,肩负,2015-06-21 22:07:58.875438,2015-06-21 22:07:58.875438,jian1 fu4\n
14524,肩起,2015-06-21 22:07:58.875438,2015-06-21 22:07:58.875438,jian1 qi3\n
14525,扛,2015-06-21 22:07:58.875438,2015-06-21 22:07:58.875438,kang2\n
517,经,2015-06-21 19:46:33.270803,2015-06-21 19:46:33.270803,jing1\n
64166,沉重,2015-06-21 18:53:56.57152,2015-06-21 18:53:56.57152,chen2 zhong4\n
66453,摆列,2015-06-21 19:29:22.844267,2015-06-21 19:29:22.844267,bai3 lie4\n
76409,摆列,2015-06-21 22:00:39.367958,2015-06-21 22:00:39.367958,bai3 lie4\n
1187,争论,2015-06-21 16:55:32.069478,2015-06-21 16:55:32.069478,zheng1 lun4\n
9406,苦境,2015-06-21 18:54:23.8726,2015-06-21 18:54:23.8726,ku3 jing4\n
4755,秘密,2015-06-21 18:54:05.456985,2015-06-21 18:54:05.456985,mi4 mi4\n
5938,显示,2015-06-21 17:29:58.700108,2015-06-21 17:29:58.700108,xian3 shi4\n
3205,叫,2015-06-21 22:08:10.200152,2015-06-21 22:08:10.200152,jiao4\n
12835,赞美,2015-06-21 20:54:38.051011,2015-06-21 20:54:38.051011,zan4 mei3\n
12836,称赞,2015-06-21 20:54:38.051011,2015-06-21 20:54:38.051011,cheng1 zan4\n
14529,叫嚷,2015-06-21 22:08:10.200152,2015-06-21 22:08:10.200152,jiao4 rang3\n
14527,呼喊,2015-06-21 22:08:10.200152,2015-06-21 22:08:10.200152,hu1 han3\n
14530,喊叫声,2015-06-21 22:08:10.200152,2015-06-21 22:08:10.200152,han3 jiao4 sheng1\n
2318,嚷,2015-06-21 16:01:43.285065,2015-06-21 16:01:43.285065,rang3\n
76915,嚷,2015-06-21 22:08:10.200152,2015-06-21 22:08:10.200152,rang3\n
69309,嚷,2015-06-21 20:12:51.933613,2015-06-21 20:12:51.933613,rang3\n
75857,嚷,2015-06-21 21:52:37.241587,2015-06-21 21:52:37.241587,rang3\n
76916,呼喊,2015-06-21 22:08:10.200152,2015-06-21 22:08:10.200152,hu1 han3\n
56378,争论,2015-06-21 16:55:32.069478,2015-06-21 16:55:32.069478,zheng1 lun4\n
57558,争论,2015-06-21 17:13:17.486803,2015-06-21 17:13:17.486803,zheng1 lun4\n
58659,显示,2015-06-21 17:29:58.700108,2015-06-21 17:29:58.700108,xian3 shi4\n
56488,争论,2015-06-21 16:57:13.568315,2015-06-21 16:57:13.568315,zheng1 lun4\n
1459,呈,2015-06-21 19:53:37.827736,2015-06-21 19:53:37.827736,cheng2\n
6233,刨,2015-06-21 21:10:29.898887,2015-06-21 21:10:29.898887,pao2\n
7198,查问,2015-06-21 21:10:29.898887,2015-06-21 21:10:29.898887,cha2 wen4\n
7411,表,2015-06-21 18:04:33.597741,2015-06-21 18:04:33.597741,biao3\n
1181,带,2015-06-21 15:58:03.592884,2015-06-21 15:58:03.592884,dai4\n
11978,顺序,2015-06-21 20:23:28.504572,2015-06-21 20:23:28.504572,shun4 xu4\n
5430,暴,2015-06-21 18:15:44.356899,2015-06-21 18:15:44.356899,bao4\n
13184,靠问,2015-06-21 21:10:29.898887,2015-06-21 21:10:29.898887,kao4 wen4\n
13185,审问,2015-06-21 21:10:29.898887,2015-06-21 21:10:29.898887,shen3 wen4\n
73079,靠问,2015-06-21 21:10:45.397365,2015-06-21 21:10:45.397365,kao4 wen4\n
73081,审问,2015-06-21 21:10:45.397365,2015-06-21 21:10:45.397365,shen3 wen4\n
73069,顺序,2015-06-21 21:10:41.198429,2015-06-21 21:10:41.198429,shun4 xu4\n
11903,打开,2015-06-21 20:21:14.404297,2015-06-21 20:21:14.404297,da3 kai1\n
13203,很,2015-06-21 21:12:00.270962,2015-06-21 21:12:00.270962,hen3\n
14534,簇射,2015-06-21 22:08:56.677907,2015-06-21 22:08:56.677907,cu4 she4\n
14535,淋浴器,2015-06-21 22:08:56.677907,2015-06-21 22:08:56.677907,lin2 yu4 qi4\n
12987,难题,2015-06-21 21:00:38.071266,2015-06-21 21:00:38.071266,nan2 ti2\n
1,放弃,2015-06-21 21:12:39.102145,2015-06-21 21:12:39.102145,fang4 qi4\n
69837,发芽,2015-06-21 20:21:14.404297,2015-06-21 20:21:14.404297,fa1 ya2\n
4214,关闭,2015-06-21 22:09:12.449118,2015-06-21 22:09:12.449118,guan1 bi4\n
4216,闭,2015-06-21 22:09:12.449118,2015-06-21 22:09:12.449118,bi4\n
6547,耸,2015-06-21 18:56:15.075767,2015-06-21 18:56:15.075767,song3\n
8016,放映,2015-06-21 21:02:40.933537,2015-06-21 21:02:40.933537,fang4 ying4\n
6659,抽,2015-06-21 21:07:47.905735,2015-06-21 21:07:47.905735,chou1\n
14550,愐腆,2015-06-21 22:09:22.972191,2015-06-21 22:09:22.972191,mian3 tian3\n
11906,披,2015-06-21 20:21:14.404297,2015-06-21 20:21:14.404297,pi1\n
14540,畏缩,2015-06-21 22:09:03.268651,2015-06-21 22:09:03.268651,wei4 suo1\n
14541,畏缩不前,2015-06-21 22:09:03.268651,2015-06-21 22:09:03.268651,wei4 suo1 bu4 qian2\n
571,合,2015-06-21 18:19:53.125573,2015-06-21 18:19:53.125573,he2\n
1832,关,2015-06-21 22:09:12.449118,2015-06-21 22:09:12.449118,guan1\n
69839,豁,2015-06-21 20:21:14.404297,2015-06-21 20:21:14.404297,huo1\n
69850,豁,2015-06-21 20:21:14.404297,2015-06-21 20:21:14.404297,huo1\n
76659,合,2015-06-21 22:04:32.793492,2015-06-21 22:04:32.793492,he2\n
76971,抽,2015-06-21 22:09:03.268651,2015-06-21 22:09:03.268651,chou1\n
76997,愐腆,2015-06-21 22:09:22.972191,2015-06-21 22:09:22.972191,mian3 tian3\n
7066,放射,2015-06-21 21:13:54.132566,2015-06-21 21:13:54.132566,fang4 she4\n
9412,救,2015-06-21 18:54:26.490842,2015-06-21 18:54:26.490842,jiu4\n
12940,行情,2015-06-21 21:12:46.464193,2015-06-21 21:12:46.464193,xing2 qing2\n
8581,架,2015-06-21 21:13:44.969244,2015-06-21 21:13:44.969244,jia4\n
13210,引句,2015-06-21 21:12:46.464193,2015-06-21 21:12:46.464193,yin3 ju4\n
1430,翊,2015-06-21 18:54:26.490842,2015-06-21 18:54:26.490842,yi4\n
73250,行情,2015-06-21 21:13:22.695179,2015-06-21 21:13:22.695179,xing2 qing2\n
13225,搁板,2015-06-21 21:13:44.969244,2015-06-21 21:13:44.969244,ge1 ban3\n
14251,看见,2015-06-21 22:10:10.941643,2015-06-21 22:10:10.941643,kan4 jian4\n
624,劲,2015-06-21 15:29:32.520328,2015-06-21 15:29:32.520328,jing4\n
51688,翊,2015-06-21 15:44:14.917303,2015-06-21 15:44:14.917303,yi4\n
73251,引句,2015-06-21 21:13:22.695179,2015-06-21 21:13:22.695179,yin3 ju4\n
5472,树,2015-06-21 20:44:55.40392,2015-06-21 20:44:55.40392,shu4\n
10923,痕迹,2015-06-21 22:10:23.332975,2015-06-21 22:10:23.332975,hen2 ji1\n
13270,扬,2015-06-21 21:14:52.702452,2015-06-21 21:14:52.702452,yang2\n
13240,用无线电发送,2015-06-21 21:14:06.448684,2015-06-21 21:14:06.448684,yong4 wu2 xian4 dian4 fa1 song4\n
13241,无线电的,2015-06-21 21:14:06.448684,2015-06-21 21:14:06.448684,wu2 xian4 dian4 de5\n
13239,无线电,2015-06-21 21:14:06.448684,2015-06-21 21:14:06.448684,wu2 xian4 dian4\n
11911,透明,2015-06-21 20:21:14.404297,2015-06-21 20:21:14.404297,tou4 ming2\n
73352,树,2015-06-21 21:14:52.702452,2015-06-21 21:14:52.702452,shu4\n
78556,树,2015-06-21 22:33:03.078205,2015-06-21 22:33:03.078205,shu4\n
7159,执行,2015-06-21 17:48:58.515544,2015-06-21 17:48:58.515544,zhi2 xing2\n
4720,条件,2015-06-21 21:09:50.854223,2015-06-21 21:09:50.854223,tiao2 jian4\n
9835,先兆,2015-06-21 22:10:23.332975,2015-06-21 22:10:23.332975,xian1 zhao4\n
1038,色,2015-06-21 21:09:56.887908,2015-06-21 21:09:56.887908,se4\n
60535,执行,2015-06-21 17:59:03.732689,2015-06-21 17:59:03.732689,zhi2 xing2\n
64989,执行,2015-06-21 19:06:34.337737,2015-06-21 19:06:34.337737,zhi2 xing2\n
73026,性,2015-06-21 21:09:56.887908,2015-06-21 21:09:56.887908,xing4\n
5839,辩解,2015-06-21 17:16:14.261204,2015-06-21 17:16:14.261204,bian4 jie3\n
5825,訧,2015-06-21 17:16:01.955473,2015-06-21 17:16:01.955473,you2\n
15537,千,2015-06-21 23:04:47.488922,2015-06-21 23:04:47.488922,qian1\n
61055,败,2015-06-21 18:06:46.956478,2015-06-21 18:06:46.956478,bai4\n
63668,守,2015-06-21 18:46:08.241097,2015-06-21 18:46:08.241097,shou3\n
68381,訧,2015-06-21 19:58:41.892112,2015-06-21 19:58:41.892112,you2\n
77507,訧,2015-06-21 22:17:04.750818,2015-06-21 22:17:04.750818,you2\n
57724,败,2015-06-21 17:15:53.840554,2015-06-21 17:15:53.840554,bai4\n
61388,败,2015-06-21 18:11:44.285034,2015-06-21 18:11:44.285034,bai4\n
6169,没,2015-06-21 22:13:40.171819,2015-06-21 22:13:40.171819,mei2\n
597,赈,2015-06-21 15:29:00.60691,2015-06-21 15:29:00.60691,zhen4\n
6255,尺寸,2015-06-21 22:14:39.300532,2015-06-21 22:14:39.300532,chi3 cun4\n
6258,大小,2015-06-21 17:25:56.123892,2015-06-21 17:25:56.123892,da4 xiao3\n
11926,手术,2015-06-21 20:22:02.317396,2015-06-21 20:22:02.317396,shou3 shu4\n
14693,轶事,2015-06-21 22:14:54.011848,2015-06-21 22:14:54.011848,yi4 shi4\n
67941,大小,2015-06-21 19:51:57.537756,2015-06-21 19:51:57.537756,da4 xiao3\n
77343,大小,2015-06-21 22:14:39.300532,2015-06-21 22:14:39.300532,da4 xiao3\n
53252,椷,2015-06-21 16:08:17.581552,2015-06-21 16:08:17.581552,jian1\n
4263,霄,2015-06-21 22:15:59.825615,2015-06-21 22:15:59.825615,xiao1\n
5387,批,2015-06-21 22:16:06.643071,2015-06-21 22:16:06.643071,pi1\n
9390,天空,2015-06-21 22:15:59.825615,2015-06-21 22:15:59.825615,tian1 kong1\n
14714,肤,2015-06-21 22:15:49.079545,2015-06-21 22:15:49.079545,fu1\n
14716,裙,2015-06-21 22:15:57.206775,2015-06-21 22:15:57.206775,qun2\n
14717,裙子,2015-06-21 22:15:57.206775,2015-06-21 22:15:57.206775,qun2 zi3\n
14718,过分地,2015-06-21 22:15:59.825615,2015-06-21 22:15:59.825615,guo4 fen1 di4\n
14719,猛撞,2015-06-21 22:16:04.811803,2015-06-21 22:16:04.811803,meng3 zhuang4\n
14721,拍击声,2015-06-21 22:16:06.643071,2015-06-21 22:16:06.643071,pai1 ji2 sheng1\n
14720,掴,2015-06-21 22:16:06.643071,2015-06-21 22:16:06.643071,guo2\n
1969,拍击,2015-06-21 22:16:06.643071,2015-06-21 22:16:06.643071,pai1 ji2\n
64233,赈,2015-06-21 18:54:26.490842,2015-06-21 18:54:26.490842,zhen4\n
69588,赈,2015-06-21 20:17:27.490065,2015-06-21 20:17:27.490065,zhen4\n
77443,掴,2015-06-21 22:16:06.643071,2015-06-21 22:16:06.643071,guo2\n
5521,溜,2015-06-21 22:14:48.220799,2015-06-21 22:14:48.220799,liu1\n
7271,差错,2015-06-21 22:17:04.750818,2015-06-21 22:17:04.750818,cha4 cuo4\n
677,通,2015-06-21 22:58:48.73421,2015-06-21 22:58:48.73421,tong1\n
14736,苗条,2015-06-21 22:16:39.302066,2015-06-21 22:16:39.302066,miao2 tiao2\n
14746,细长,2015-06-21 22:16:59.748496,2015-06-21 22:16:59.748496,xi4 chang2\n
1685,落后,2015-06-21 15:57:11.397933,2015-06-21 15:57:11.397933,luo4 hou4\n
77495,苗条,2015-06-21 22:16:59.748496,2015-06-21 22:16:59.748496,miao2 tiao2\n
14747,衬裙,2015-06-21 22:17:04.750818,2015-06-21 22:17:04.750818,chen4 qun2\n
14748,破绽,2015-06-21 22:17:04.750818,2015-06-21 22:17:04.750818,po4 zhan4\n
14742,滑动,2015-06-21 22:16:50.044823,2015-06-21 22:16:50.044823,hua2 dong4\n
10669,细小,2015-06-21 19:38:38.571148,2015-06-21 19:38:38.571148,xi4 xiao3\n
77496,纤细,2015-06-21 22:16:59.748496,2015-06-21 22:16:59.748496,xian1 xi4\n
77487,溜,2015-06-21 22:16:50.044823,2015-06-21 22:16:50.044823,liu1\n
77494,溜,2015-06-21 22:16:50.044823,2015-06-21 22:16:50.044823,liu1\n
77501,溜,2015-06-21 22:17:04.750818,2015-06-21 22:17:04.750818,liu1\n
77559,细小,2015-06-21 22:17:45.930759,2015-06-21 22:17:45.930759,xi4 xiao3\n
77490,滑动,2015-06-21 22:16:50.044823,2015-06-21 22:16:50.044823,hua2 dong4\n
77509,滑动,2015-06-21 22:17:04.750818,2015-06-21 22:17:04.750818,hua2 dong4\n
51892,通,2015-06-21 15:47:34.731117,2015-06-21 15:47:34.731117,tong1\n
50781,通,2015-06-21 15:30:27.367424,2015-06-21 15:30:27.367424,tong1\n
4167,机灵,2015-06-21 22:18:02.720168,2015-06-21 22:18:02.720168,ji1 ling2\n
4170,儸,2015-06-21 22:18:02.720168,2015-06-21 22:18:02.720168,luo2\n
4469,帅,2015-06-21 22:18:02.720168,2015-06-21 22:18:02.720168,shuai4\n
6077,摧毁,2015-06-21 22:18:18.073936,2015-06-21 22:18:18.073936,cui1 hui3\n
9259,俏,2015-06-21 22:18:02.720168,2015-06-21 22:18:02.720168,qiao4\n
8958,嫽,2015-06-21 22:18:02.720168,2015-06-21 22:18:02.720168,liao2\n
6972,爽利,2015-06-21 22:18:02.720168,2015-06-21 22:18:02.720168,shuang3 li4\n
14769,蕞,2015-06-21 22:17:45.930759,2015-06-21 22:17:45.930759,zui4\n
14770,蕞尔,2015-06-21 22:17:45.930759,2015-06-21 22:17:45.930759,zui4 er3\n
14771,厉害的,2015-06-21 22:18:02.720168,2015-06-21 22:18:02.720168,li4 hai4 de5\n
11557,灵巧的,2015-06-21 20:08:41.934486,2015-06-21 20:08:41.934486,ling2 qiao3 de5\n
2683,刹车,2015-06-21 16:08:38.065059,2015-06-21 16:08:38.065059,sha1 che1\n
59884,经营,2015-06-21 17:49:01.133408,2015-06-21 17:49:01.133408,jing1 ying2\n
67604,经营,2015-06-21 19:46:33.270803,2015-06-21 19:46:33.270803,jing1 ying2\n
77568,灵巧的,2015-06-21 22:18:02.720168,2015-06-21 22:18:02.720168,ling2 qiao3 de5\n
2482,班,2015-06-21 21:24:44.624272,2015-06-21 21:24:44.624272,ban1\n
4869,章程,2015-06-21 21:25:05.654497,2015-06-21 21:25:05.654497,zhang1 cheng2\n
8436,足球,2015-06-21 18:25:17.497682,2015-06-21 18:25:17.497682,zu2 qiu2\n
5555,规矩,2015-06-21 21:25:05.654497,2015-06-21 21:25:05.654497,gui1 ju3\n
4865,勤,2015-06-21 21:24:44.624272,2015-06-21 21:24:44.624272,qin2\n
